gene_accession_id,MGI:1890510
gene_symbol,Atp6v0b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCDIP_CSD_014_001
pvalue,0.1878189
parameter_name,Coat - hair texture / appearance - back
analysis_id,08bxxb251j98uea
