gene_accession_id,MGI:2443805
gene_symbol,Bnc2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_012_001
pvalue,0.49786
parameter_name,Total CD8+ T cells - % of ab T cells
analysis_id,17m6j33xe27b78a
