gene_accession_id,MGI:1921735
gene_symbol,Lrrc71
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_032_002
pvalue,0.2153291
parameter_name,Effector CD8+ T cells - % of live leukocytes (Panel A)
analysis_id,02j1r41e88pm4vx
