gene_accession_id,MGI:1914454
gene_symbol,Eif2s2
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,ESLIM_011_001_002
pvalue,0.8974038
parameter_name,PP1 startle magnitude
analysis_id,179at2ne7583k8a
