gene_accession_id,MGI:1309469
gene_symbol,Casq2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_034_001
pvalue,0.1476033
parameter_name,% Pre-pulse inhibition - PPI2
analysis_id,16nvrw599x7j9jm
