gene_accession_id,MGI:1926106
gene_symbol,Fam163b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_008_001
pvalue,0.8323955
parameter_name,Total bilirubin
analysis_id,143j003r168k8qa
