gene_accession_id,MGI:1095412
gene_symbol,Unc5c
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_DXA_003_001
pvalue,0.09328701
parameter_name,Lean mass
analysis_id,1xb5m9w3ghg9l1a
