gene_accession_id,MGI:3576049
gene_symbol,Ugt1a2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_083_001
pvalue,0.907521
parameter_name,Naive CD8+ T cells - % of CD45+
analysis_id,0up48h31495vwea
