gene_accession_id,MGI:106637
gene_symbol,Slc30a2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_XRY_033_001
pvalue,0.9847978
parameter_name,Tibia length
analysis_id,1dd4p5lxknyr20x
