gene_accession_id,MGI:2138198
gene_symbol,D630023F18Rik
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_024_001
pvalue,0.6335595
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,06f26zf05j803ta
