gene_accession_id,MGI:1918398
pvalue,0.1371298
analysis_id,05l30270qmp68xx
parameter_id,JAX_OFD_014_001
parameter_name,Center distance travelled
mouse_life_stage,Early adult
gene_symbol,Mier1
mouse_strain,C57BL
