gene_accession_id,MGI:1915247
gene_symbol,Ddx59
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_012_001
pvalue,0.3358837
parameter_name,Periphery permanence time
analysis_id,281excp37704zla
