gene_accession_id,MGI:1860511
gene_symbol,Heyl
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_012_001
pvalue,0.868106
parameter_name,Pupil Shape
analysis_id,2ds7962ilq1s99a
