gene_accession_id,MGI:1923676
parameter_name,Tibia length
mouse_strain,C57BL
gene_symbol,Fam209
parameter_id,IMPC_HWT_002_001
analysis_id,1it3465e07h44vm
pvalue,0.7820551
mouse_life_stage,Early adult
