gene_accession_id,MGI:2685869
gene_symbol,Dpy19l4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_061_001
pvalue,0.8917282
parameter_name,Skin color - tail
analysis_id,17696f42rje8lzx
