gene_accession_id,MGI:1913721
gene_symbol,Anp32e
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_011_001_005
pvalue,0.6170878
parameter_name,PP4 startle magnitude
analysis_id,14thwu837m8k77x
