gene_accession_id,MGI:107363
gene_symbol,Stxbp1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_XRY_021_001
pvalue,0.5506148
parameter_name,Humerus
analysis_id,1865m904hg2b5aa
