gene_accession_id,MGI:2135283
gene_symbol,Igsf9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_005_001_701
pvalue,0.2325874
parameter_name,BMC/Body weight
analysis_id,0398g4d3l1t01rx
