gene_accession_id,MGI:1916413
gene_symbol,Mrpl44
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CBC_014_001
pvalue,0.8637466
parameter_name,Alkaline phosphatase
analysis_id,001do1s5l848u8a
