gene_accession_id,MGI:2158201
gene_symbol,Acot8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_019_001
pvalue,0.1999087
parameter_name,Fusion of vertebrae
analysis_id,03j38j70489ka3x
