gene_accession_id,MGI:2385213
gene_symbol,Pdik1l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_011_001
pvalue,0.2737627
parameter_name,Resting Treg cells - % of Treg
analysis_id,13f8kg77lx5s3oa
