gene_accession_id,MGI:1350930
gene_symbol,Srp9
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_OFD_012_001
pvalue,0.3794327
parameter_name,Periphery permanence time
analysis_id,12q7646z4m3554m
