gene_accession_id,MGI:3650206
gene_symbol,Gm12695
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_021_001_002
pvalue,0.1042413
parameter_name,Total cholesterol
analysis_id,1222h34h3580g3m
