gene_accession_id,MGI:2140361
gene_symbol,Slc35d1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,HMGULA_DYS_016_001
pvalue,0.5801533
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,0ly88wrlf534k8m
