gene_accession_id,MGI:2140259
gene_symbol,Zmynd12
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_076_001
pvalue,0.9261569
parameter_name,Total Treg cells - % of CD45+
analysis_id,15f5p80s81s27dm
