gene_accession_id,MGI:1917770
gene_symbol,Glipr2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_026_001_003
pvalue,0.694687
parameter_name,Coat intact
analysis_id,12gq3w1g5q2r8ta
