gene_accession_id,MGI:2443564
gene_symbol,Ambra1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_CSD_036_001
pvalue,0.1098502
parameter_name,Startle response
analysis_id,188y5739787unha
