gene_accession_id,MGI:1096385
gene_symbol,Bcan
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_XRY_015_001
pvalue,0.5412016
parameter_name,Number of lumbar vertebrae
analysis_id,080z634t614r3sx
