gene_accession_id,MGI:88525
pvalue,0.2056472
gene_symbol,Cryge
mouse_life_stage,Early adult
analysis_id,0868n25ok998e1a
parameter_name,Sodium
parameter_id,IMPC_CBC_001_001
mouse_strain,C57BL
