gene_accession_id,MGI:1337072
gene_symbol,Ier5
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_EYE_017_001
pvalue,0.1750285
parameter_name,Lens Opacity
analysis_id,01m3xi97s2n51dm
