gene_accession_id,MGI:1919471
gene_symbol,Cimip1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_033_001
pvalue,0.9523809
parameter_name,Gait
analysis_id,0fsw4nvw89xiq9x
