gene_accession_id,MGI:97565
gene_symbol,Pgm1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,JAX_ROT_002_001
pvalue,0.727308
parameter_name,Average duration
analysis_id,1995j5tnl9fc78x
