gene_accession_id,MGI:108429
parameter_name,Lens Opacity
analysis_id,0a6e4nl4nref8lm
pvalue,0.4455169
mouse_strain,C57BL
mouse_life_stage,E12.5
gene_symbol,Lpar1
parameter_id,IMPC_EYE_017_001
