gene_accession_id,MGI:1919369
gene_symbol,Tpx2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_004_001
pvalue,0.9177858
parameter_name,6kHz-evoked ABR Threshold
analysis_id,292lz6132k5030a
