gene_accession_id,MGI:1095412
gene_symbol,Unc5c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_031_001
pvalue,0.9870447
parameter_name,Digit integrity
analysis_id,1228wfl93s6do8a
