gene_accession_id,MGI:97850
pvalue,0.0722159
analysis_id,0y5618m00f2j66m
gene_symbol,Raly
mouse_strain,C57BL
parameter_name,Red blood cell count
parameter_id,UCDLA_HEM_002_001
mouse_life_stage,Early adult
