gene_accession_id,MGI:2158201
gene_symbol,Acot8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_005_001
pvalue,0.8301091
parameter_name,Creatinine
analysis_id,138rj4iy24qe07m
