gene_accession_id,MGI:3590554
gene_symbol,Firrm
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_019_001
pvalue,0.1596012
parameter_name,CD5+ gd T cells - % of gd T cells
analysis_id,1gb909430z3140m
