gene_accession_id,MGI:2685195
gene_symbol,Zbtb34
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCDLA_HEM_002_001
pvalue,0.6686079
parameter_name,Red blood cell count
analysis_id,0l7d4o6zt8r05qx
