gene_accession_id,MGI:1913721
gene_symbol,Anp32e
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_032_002
pvalue,0.09163452
parameter_name,Effector CD8+ T cells - % of live leukocytes (Panel A)
analysis_id,03d8m8977xa4wgx
