gene_accession_id,MGI:1914210
gene_symbol,Mindy3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_052_001
pvalue,0.1361533
parameter_name,Plasma cells - % of B2 cells
analysis_id,1368xwp051oye4m
