gene_accession_id,MGI:106925
gene_symbol,Cldn11
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,MGP_IMM_012_001
pvalue,0.2839288
parameter_name,KLRG1+ Treg cells - % of Treg
analysis_id,0464p54u5tgl0dm
