gene_accession_id,MGI:1919369
parameter_name,Light side time spent
mouse_life_stage,E9.5
pvalue,0.5082716
mouse_strain,C57BL
analysis_id,21t8q3l0fr154ja
parameter_id,JAX_LDT_002_001
gene_symbol,Tpx2
