gene_accession_id,MGI:1919369
gene_symbol,Tpx2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CSD_040_002
pvalue,0.6774134
parameter_name,Forepaw - size
analysis_id,0m19rs9yi5gl4dx
