gene_accession_id,MGI:2679420
gene_symbol,Pak6
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_015_001
pvalue,0.6287721
parameter_name,Total cholesterol
analysis_id,2dv9j1y4g1pzxfa
