gene_accession_id,MGI:1924265
gene_symbol,Mpped2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_030_001
pvalue,0.7384785
parameter_name,Tremor
analysis_id,125fpme813mwhqa
