gene_accession_id,MGI:1913491
gene_symbol,Tmem9
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_021_001
pvalue,0.7023583
parameter_name,Humerus
analysis_id,1n77457rcl2g71a
