gene_accession_id,MGI:2685195
gene_symbol,Zbtb34
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_028_002
pvalue,0.9217623
parameter_name,Effector CD4+ T helper cells - % of live leukocytes (Panel A)
analysis_id,18lu28g9hj25xom
