gene_accession_id,MGI:1920199
gene_symbol,Ccnt2
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_HWT_002_001
pvalue,0.8310057
parameter_name,Tibia length
analysis_id,1opg071os4lyy8m
