gene_accession_id,MGI:107674
gene_symbol,Cd1d1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_014_001
pvalue,0.4406266
parameter_name,rMSSD
analysis_id,151huy289qsnybm
