gene_accession_id,MGI:106637
gene_symbol,Slc30a2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_004
pvalue,0.259157
parameter_name,Haematocrit
analysis_id,0gb910k3qu2sl2a
