gene_accession_id,MGI:107191
gene_symbol,Bmpr1b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_020_001_002
pvalue,0.8926117
parameter_name,Heart weight
analysis_id,0677c92pufcwk6a
