gene_accession_id,MGI:1927753
gene_symbol,Inpp5e
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_XRY_016_001
pvalue,0.05597686
parameter_name,Number of pelvic vertebrae
analysis_id,0auecc5l5d0o96x
