gene_accession_id,MGI:97565
analysis_id,195t43k84v5147m
parameter_id,IMPC_XRY_033_001
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_name,Tibia length
pvalue,0.6655523
gene_symbol,Pgm1
