gene_accession_id,MGI:2441837
gene_symbol,Adgrb3
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_DXA_009_001
pvalue,0.7551811
parameter_name,Fat/Body weight
analysis_id,0i4fgxiv8w05v5x
