gene_accession_id,MGI:2444681
gene_symbol,Hhat
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_025_001_005
pvalue,0.7987898
parameter_name,Potassium
analysis_id,1a1783283teu6ha
