gene_accession_id,MGI:2676312
gene_symbol,Abca12
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_022_001
pvalue,0.3047644
parameter_name,Radius
analysis_id,0a8hr265t94uuqa
