gene_accession_id,MGI:97565
gene_symbol,Pgm1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_ECG_006_001
pvalue,0.4178027
parameter_name,PR
analysis_id,21wm44u0ecr4o8a
