gene_accession_id,MGI:1917770
gene_symbol,Glipr2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_092_002
pvalue,0.5466274
parameter_name,Retina (combined)
analysis_id,05oaw9i8ezualka
