gene_accession_id,MGI:101813
gene_symbol,Coq3
analysis_id,13b5cj605kjfh6m
parameter_name,Forepaw - size
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.9022041
parameter_id,IMPC_CSD_040_002
