gene_accession_id,MGI:1919128
gene_symbol,Fam83d
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_075_001
pvalue,0.4670005
parameter_name,Resting CD8+ T cells - % of CD45+
analysis_id,18705pj1yed4x1x
