gene_accession_id,MGI:1919300
gene_symbol,Poglut2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_HBD_001_001
pvalue,0.9014667
parameter_name,Total holepokes
analysis_id,1c20219kmw2792x
