gene_accession_id,MGI:97850
gene_symbol,Raly
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEL_011_001
pvalue,0.3762628
parameter_name,Embryo turning
analysis_id,09ia7nahdf211jm
