gene_accession_id,MGI:1916987
gene_symbol,Ttl
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,KMPCLA_GRS_010_001
pvalue,0.1967715
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,126vsfnl608ddna
